,0,1
399,399,-0.8316320765340817
400,400,-0.8328044973084819
401,401,-0.8328482135692727
402,402,-0.8329028078505886
403,403,-0.8323178297797335
404,404,-0.8336807732368005
405,405,-0.8356836969981086
406,406,-0.83623133016621
407,407,-0.8415779218563927
408,408,-0.8443132803941262
409,409,-0.8452130346411956
410,410,-0.8466988102967036
411,411,-0.8456643367188168
412,412,-0.8462777139829588
413,413,-0.8467505449827877
414,414,-0.8475702961590258
415,415,-0.8482907829966513
416,416,-0.8480840121057001
417,417,-0.8479667217534151
418,418,-0.8480540156368283
419,419,-0.8463651567150023
420,420,-0.847171216159698
421,421,-0.8505316447045771
422,422,-0.8505475533526508
423,423,-0.8482191998710041
424,424,-0.8481834569786791
425,425,-0.8393900868881959
426,426,-0.8379803447168787
427,427,-0.8344433101894799
428,428,-0.8333867619032506
429,429,-0.8233508763741236
430,430,-0.8223155769999605
431,431,-0.8196825513279531
432,432,-0.8181197592577432
433,433,-0.8154420180749614
434,434,-0.805101065317588
435,435,-0.802858244066732
436,436,-0.8018645047896076
437,437,-0.8010627152495552
438,438,-0.7997439318232704
439,439,-0.7996835060768295
440,440,-0.7998729756527114
441,441,-0.7998506168596912
442,442,-0.8003757668786217
443,443,-0.8005210029773879
444,444,-0.7999068516962696
445,445,-0.7992451987199951
446,446,-0.7988179927461315
447,447,-0.7964310575239826
448,448,-0.7964608891360927
449,449,-0.7961017064683605
450,450,-0.7941750085153151
451,451,-0.7940232618518639
452,452,-0.7947627927914728
453,453,-0.7943378118306864
454,454,-0.7944688550085295
455,455,-0.7940821314618457
456,456,-0.7937140856937039
457,457,-0.7928292887546587
458,458,-0.7918244662084151
459,459,-0.7912077557541896
460,460,-0.7898648516811896
461,461,-0.7898870425545145
462,462,-0.7894751365505625
463,463,-0.789991208042996
464,464,-0.7896723547049332
465,465,-0.7867871680877171
466,466,-0.7856618823199533
467,467,-0.784527306485083
468,468,-0.784766928566154
469,469,-0.783842231312301
470,470,-0.7784811005010269
471,471,-0.7775939022014849
472,472,-0.7768345894965343
473,473,-0.7757975392031483
474,474,-0.7755506393234245
475,475,-0.774981931574177
476,476,-0.7738530009011738
477,477,-0.7735556135068647
478,478,-0.7726782647135667
479,479,-0.772127425790485
480,480,-0.771114035945246
481,481,-0.7703319141967688
482,482,-0.7691165000066627
483,483,-0.7684529507030268
484,484,-0.7680754918555264
485,485,-0.7679148548868019
486,486,-0.7673781857664231
487,487,-0.7671305348480586
488,488,-0.7668394155743066
489,489,-0.7667683588082437
490,490,-0.7659202200016473
491,491,-0.7658793957418296
492,492,-0.7631017100761179
493,493,-0.7620606848935131
494,494,-0.7614866389107425
495,495,-0.7618817832112778
496,496,-0.7625980813034344
497,497,-0.7645078888603021
498,498,-0.7690782390803564
499,499,-0.7720678751722444
500,500,-0.7723710603263695
501,501,-0.7734159457143862
502,502,-0.7735330633316655
503,503,-0.7733278175041545
504,504,-0.7726010161009151
505,505,-0.7737556213170755
506,506,-0.7750641398665029
507,507,-0.7761915857382584
508,508,-0.775597534986632
509,509,-0.7753868688080926
510,510,-0.7749489106668626
511,511,-0.775734145767847
512,512,-0.7760982830896508
513,513,-0.7759480979974848
514,514,-0.7763298430230002
515,515,-0.776169022091804
516,516,-0.775865724967001
517,517,-0.7750969887155574
518,518,-0.7754068766418378
519,519,-0.7728424268184695
520,520,-0.7727365856854711
521,521,-0.7733682047104928
522,522,-0.7737045797454659
523,523,-0.7742950949764345
524,524,-0.7734065502511803
525,525,-0.7736522588046734
526,526,-0.7745728661919479
527,527,-0.7751898049951065
528,528,-0.775362946542399
529,529,-0.7764894154211972
530,530,-0.7772987947507296
531,531,-0.7756259431029204
532,532,-0.7758079243451823
533,533,-0.7754172181785572
534,534,-0.7762648160402197
535,535,-0.7771182673488278
536,536,-0.7767413046945352
537,537,-0.7768143104661722
538,538,-0.7775167258088012
539,539,-0.7786960954893846
540,540,-0.7786305839572567
541,541,-0.7782453314338345
542,542,-0.7789620189521927
543,543,-0.7784438231241424
544,544,-0.77941885722843
545,545,-0.7793086788837332
546,546,-0.7787535351787228
547,547,-0.7788640928004402
548,548,-0.778991212642612
549,549,-0.7791385940656531
550,550,-0.7787797264054883
551,551,-0.7773249158278573
552,552,-0.7772391670242418
553,553,-0.7771358377799857
554,554,-0.7767521957085002
555,555,-0.7768565145954955
556,556,-0.7766855633751023
557,557,-0.7764221616253723
558,558,-0.775958586338209
559,559,-0.7754013905108441
560,560,-0.7745695940763224
561,561,-0.773262953250343
562,562,-0.771838122268254
563,563,-0.7715023161130492
564,564,-0.7713879000800196
565,565,-0.7712936902778689
566,566,-0.7714710999446456
567,567,-0.7712454190390651
568,568,-0.7705556821542326
569,569,-0.7694822961168829
570,570,-0.769311184825236
571,571,-0.7690094506817404
572,572,-0.7682411139028612
573,573,-0.7685037375854794
574,574,-0.7676556948898826
575,575,-0.7666011170058046
576,576,-0.7660461709766183
577,577,-0.7650156732833479
578,578,-0.7653580760648939
579,579,-0.7641974428227637
580,580,-0.7636222429758404
581,581,-0.7614132114714477
582,582,-0.761998881093273
583,583,-0.7618956743902061
584,584,-0.7607708645409439
585,585,-0.7604570597058627
586,586,-0.7603910951896105
587,587,-0.7601191898836288
588,588,-0.759591382557014
589,589,-0.7588524454171304
590,590,-0.7578620619988534
591,591,-0.7578453537723515
592,592,-0.7568496354749892
593,593,-0.7564020788705442
594,594,-0.7572250118604396
595,595,-0.7570148967897985
596,596,-0.7566868574573192
597,597,-0.7563129674805794
598,598,-0.7559364333851729
599,599,-0.7557375324456487
600,600,-0.7549363760440144
601,601,-0.7554030118434224
602,602,-0.755483317921916
603,603,-0.7549030206500087
604,604,-0.755476235815743
605,605,-0.7556594252778683
606,606,-0.7557640239699278
607,607,-0.7552781137852463
608,608,-0.7522001872004482
609,609,-0.750194895007043
610,610,-0.7508372811357964
611,611,-0.7498074912961114
612,612,-0.7495021795775283
613,613,-0.7493343948002447
614,614,-0.7482749929498422
615,615,-0.7490078871856917
616,616,-0.7487282249178279
617,617,-0.7478822316471029
618,618,-0.7475582553613472
619,619,-0.7476511908236433
620,620,-0.748377661861806
621,621,-0.748902725909977
622,622,-0.7489190149236012
623,623,-0.7484817293252337
624,624,-0.7478129925921101
625,625,-0.7467693791958976
626,626,-0.7463352288063158
627,627,-0.7477450790422044
628,628,-0.7504196152343655
629,629,-0.75248714541921
630,630,-0.754960723225191
631,631,-0.7538282753209358
632,632,-0.7543991794499343
633,633,-0.7536161348755246
634,634,-0.7528914267007036
635,635,-0.7538896879402696
636,636,-0.7540454577142147
637,637,-0.7536550349590143
638,638,-0.7524591676593533
639,639,-0.751459741181392
640,640,-0.7505813772934263
641,641,-0.7500921163926607
642,642,-0.7497211752628217
643,643,-0.749399804582238
644,644,-0.7519805757088361
645,645,-0.751610868203175
646,646,-0.7509981781568386
647,647,-0.7515466737487826
648,648,-0.7519428197808368
649,649,-0.7538352883163497
650,650,-0.753629387795891
651,651,-0.7529654313544867
652,652,-0.753002899942769
653,653,-0.7500928810467834
654,654,-0.7487339169949883
655,655,-0.7475955850359322
656,656,-0.7459911678266049
657,657,-0.7448531487048873
658,658,-0.743724603501874
659,659,-0.742803449875283
660,660,-0.7449498664976134
661,661,-0.7434624169715717
662,662,-0.7426046855692322
663,663,-0.7414751357502806
664,664,-0.7402386971325184
665,665,-0.7387906090226526
666,666,-0.7379912579263131
667,667,-0.7392749625452365
668,668,-0.7402657340111714
669,669,-0.7392295813968908
670,670,-0.7382843019102271
671,671,-0.7378552342353891
672,672,-0.7368019290876145
673,673,-0.7362793670755382
674,674,-0.7360924760452042
675,675,-0.7356209118092935
676,676,-0.7348937767448406
677,677,-0.7352237061227243
678,678,-0.734093741739964
679,679,-0.7337478319773952
680,680,-0.7336036461877208
681,681,-0.7327484843715596
682,682,-0.7311050965619775
683,683,-0.7303894947995934
684,684,-0.7296859815669748
685,685,-0.7280103907784018
686,686,-0.7275954939892086
687,687,-0.7245859551561568
688,688,-0.7246134878037068
689,689,-0.7240447936083693
690,690,-0.7255406383182424
691,691,-0.7255330631572324
692,692,-0.7188172897307704
693,693,-0.7181835319443176
694,694,-0.7191080880596804
695,695,-0.719939824327318
696,696,-0.7214450383962634
697,697,-0.7229192394183752
698,698,-0.7305154533596863
699,699,-0.7344873828778662
700,700,-0.7349435340896634
701,701,-0.7360253777095037
702,702,-0.7372971695597204
703,703,-0.7378067296011526
704,704,-0.7407098907082029
705,705,-0.7442261028149318
706,706,-0.748834046569249
707,707,-0.7495973097636052
708,708,-0.7509244373205737
709,709,-0.7518500643301907
710,710,-0.7528555883396569
711,711,-0.7549777019266192
712,712,-0.7577408910934035
713,713,-0.7594062415672619
714,714,-0.7597868842272241
715,715,-0.7599228177666817
716,716,-0.7598131165614505
717,717,-0.7607195335915465
718,718,-0.7601066286252964
719,719,-0.7595039606714774
720,720,-0.758905463070624
721,721,-0.7579839009272087
722,722,-0.7575378405491043
723,723,-0.756615232482009
724,724,-0.7543879729056884
725,725,-0.7542268999168802
726,726,-0.7529514894994128
727,727,-0.7530781208546985
728,728,-0.7526754899650965
729,729,-0.7529591362018291
730,730,-0.751755069373377
731,731,-0.7507055900497515
732,732,-0.7505471371950735
733,733,-0.7520400192080219
734,734,-0.751049930738382
735,735,-0.7497474683159068
736,736,-0.7492329382722303
737,737,-0.7485120080274567
738,738,-0.7459390833402089
739,739,-0.7454620954463295
740,740,-0.7461899732103607
741,741,-0.7464904703758694
742,742,-0.7458510415751524
743,743,-0.7457084069445765
744,744,-0.7451944162863343
745,745,-0.7451411208863407
746,746,-0.7466961324313692
747,747,-0.7471697281350418
748,748,-0.7475727841404769
749,749,-0.7475329123591575
750,750,-0.7471690188733432
751,751,-0.7472186874793413
752,752,-0.7475848928515836
753,753,-0.7475728757196143
754,754,-0.7473209162001534
755,755,-0.7474753444057926
756,756,-0.7490232912616375
757,757,-0.7494357611821535
758,758,-0.7493779426930043
759,759,-0.7497216283890921
760,760,-0.7483803115630093
761,761,-0.7480940032861697
762,762,-0.7481344822333696
763,763,-0.7485827866900283
764,764,-0.7497193593196142
765,765,-0.750128679781923
766,766,-0.7493339041810985
767,767,-0.7481567483380939
768,768,-0.7477983525278549
769,769,-0.7471515479427333
770,770,-0.7468151943034063
771,771,-0.746320483464891
772,772,-0.7457963718188497
773,773,-0.7470147993063125
774,774,-0.7473788888340387
775,775,-0.746434827286614
776,776,-0.7457349200329314
777,777,-0.746368633931646
778,778,-0.7462915189215484
779,779,-0.745181266791703
780,780,-0.744801828564288
781,781,-0.7434050408901217
782,782,-0.7425212162790391
783,783,-0.7425181287725958
784,784,-0.7423712164064906
785,785,-0.7416495426086746
786,786,-0.7406919749036468
787,787,-0.7396183594670183
788,788,-0.739001352878291
789,789,-0.7391673339910841
790,790,-0.7392948334906286
791,791,-0.7397716336691789
792,792,-0.7399003319613672
793,793,-0.7394755613686553
794,794,-0.737945828521558
795,795,-0.7366609742656619
796,796,-0.7351210820626737
797,797,-0.735108480244343
798,798,-0.7349250466197067
799,799,-0.7338487574029052
800,800,-0.732752368972943
801,801,-0.7336689473711223
802,802,-0.7336881576881081
803,803,-0.733647055716467
804,804,-0.7322111168183656
805,805,-0.7310362665407629
806,806,-0.7311423123233289
807,807,-0.731043900160239
808,808,-0.7308802767643043
809,809,-0.7321617982716568
810,810,-0.7320134941664793
811,811,-0.732167005647839
812,812,-0.7314073489272305
813,813,-0.7315236490103685
814,814,-0.7313374592538261
815,815,-0.7298453147060507
816,816,-0.7286137397445076
817,817,-0.7284236746006915
818,818,-0.7305717388161728
819,819,-0.7305973320492812
820,820,-0.7314965119404057
821,821,-0.7308704236640864
822,822,-0.7297833016033554
823,823,-0.7295497806092062
824,824,-0.7292606172410109
825,825,-0.7285437686567464
826,826,-0.7275979694058456
827,827,-0.726896030023069
828,828,-0.7257347197727569
829,829,-0.7255422788494535
830,830,-0.7256714133062669
831,831,-0.7244257588477143
832,832,-0.7235184201152333
833,833,-0.7224578305767188
834,834,-0.7225392341935345
835,835,-0.7211860084408233
836,836,-0.7200656973866084
837,837,-0.7194299708810904
838,838,-0.7192265882675806
839,839,-0.7186010263321259
840,840,-0.717036482269437
841,841,-0.7170748947174558
842,842,-0.716824491275967
843,843,-0.7162879200087198
844,844,-0.716215112400175
845,845,-0.7150571736851045
846,846,-0.7136920503852227
847,847,-0.7122681447414019
848,848,-0.7119459614289262
849,849,-0.7120893305120327
850,850,-0.7109352226582625
851,851,-0.7094875461963275
852,852,-0.7095912711975434
853,853,-0.7095638373893954
854,854,-0.7091892893365853
855,855,-0.7095086631524645
856,856,-0.7085869908946836
857,857,-0.7082684355023586
858,858,-0.7081342170167052
859,859,-0.7078997907030665
860,860,-0.7068614098760568
861,861,-0.7064581195148909
862,862,-0.7056430322888576
863,863,-0.7059015715751135
864,864,-0.7063115477296793
865,865,-0.7060872033882224
866,866,-0.7058578046101415
867,867,-0.7065007479253494
868,868,-0.7056394274915838
869,869,-0.7050215321193718
870,870,-0.705513834088602
871,871,-0.704635869367727
872,872,-0.70365649539058
873,873,-0.7036348102097669
874,874,-0.7035394272011974
875,875,-0.7034785599229195
876,876,-0.702951485719093
877,877,-0.7027327615487658
878,878,-0.701739609312945
879,879,-0.6989515765561991
880,880,-0.6980038630388015
881,881,-0.6976898452504807
882,882,-0.6964375407384047
883,883,-0.6959657883472079
884,884,-0.6951630451306039
885,885,-0.6948604759396323
886,886,-0.6954403986939498
887,887,-0.6943346204241774
888,888,-0.6961407731315158
889,889,-0.6959732653830237
890,890,-0.6959891340993382
891,891,-0.6951200186392329
892,892,-0.6946056549126318
893,893,-0.6938179407937488
894,894,-0.6934285952510348
895,895,-0.6934348719753362
896,896,-0.6931354353690323
897,897,-0.6920078367953924
898,898,-0.6905632720821341
899,899,-0.689844009718419
900,900,-0.6884936028276374
901,901,-0.6878144774901018
902,902,-0.6875350770300523
903,903,-0.6868215714779486
904,904,-0.6862500561969158
905,905,-0.6855247741665494
906,906,-0.684825654457909
907,907,-0.6839078766691302
908,908,-0.6820173966169394
909,909,-0.6814535562501325
910,910,-0.680351178896815
911,911,-0.6796026804112051
912,912,-0.6786736559516671
913,913,-0.6765731138423704
914,914,-0.6748978262702622
915,915,-0.6741750991421206
916,916,-0.6731603715404672
917,917,-0.6722512812272449
918,918,-0.6719506970169757
919,919,-0.6732102777003318
920,920,-0.6736578144607396
921,921,-0.6723352659818047
922,922,-0.6718535508658999
923,923,-0.6711623413733935
924,924,-0.6711140596479905
925,925,-0.6685307701919956
926,926,-0.6678293626485887
927,927,-0.6671056147342111
928,928,-0.6669724313583021
929,929,-0.6663504758951283
930,930,-0.6654519105794606
931,931,-0.6643703464573482
932,932,-0.6630656861800049
933,933,-0.6606936584165575
934,934,-0.6586762226466141
935,935,-0.6576232174948775
936,936,-0.6537399115080726
937,937,-0.652505038465413
938,938,-0.6511418297912697
939,939,-0.6492714026315797
940,940,-0.6462342342942994
941,941,-0.644745969757372
942,942,-0.6422371038662417
943,943,-0.6400009566381647
944,944,-0.6375802365362476
945,945,-0.6352938090560251
946,946,-0.6324934852397942
947,947,-0.6323867254532866
948,948,-0.6308631831541082
949,949,-0.6281975856296391
950,950,-0.6282263503229951
951,951,-0.6256824215267228
952,952,-0.6254787169776147
953,953,-0.6260991068455787
954,954,-0.6221615408446054
955,955,-0.621431070529178
956,956,-0.6206034565099896
957,957,-0.6187560389835339
958,958,-0.616427748649649
959,959,-0.6156204310133228
960,960,-0.6139992620589728
961,961,-0.614799962883193
962,962,-0.6134376507213616
963,963,-0.6107934803914572
964,964,-0.6107645292179006
965,965,-0.6100138076807862
966,966,-0.6091837773194657
967,967,-0.6087086591049873
968,968,-0.6082886607209275
969,969,-0.6087575173628454
970,970,-0.6084670548687758
971,971,-0.6085489877803321
972,972,-0.6107621680180793
973,973,-0.6103607245968207
974,974,-0.6098810713847672
975,975,-0.6111081549806224
976,976,-0.611413266142736
977,977,-0.6098180544112666
978,978,-0.6110462959073109
979,979,-0.6119335103135876
980,980,-0.6124077382573839
981,981,-0.6115213617090165
982,982,-0.6096365007603305
983,983,-0.6087173724947261
984,984,-0.6082874614166558
985,985,-0.6090746973474696
986,986,-0.6088264815641272
987,987,-0.6082694111983455
988,988,-0.6075261420703278
989,989,-0.6061607512688093
990,990,-0.6057086014505334
991,991,-0.6045458967438706
992,992,-0.6034233869335527
993,993,-0.6027216620721884
994,994,-0.6010330161220642
995,995,-0.600850008652685
996,996,-0.6008005145864203
997,997,-0.6002719675858369
998,998,-0.5996161045679028
999,999,-0.5999158010852601
1000,1000,-0.5999508883646535
1001,1001,-0.5983710985177791
1002,1002,-0.597693670361173
1003,1003,-0.5973300802677053
1004,1004,-0.5975601780869152
